arrival_vessels_24h,port_capacity_utilization,visibility_km,wind_speed_knots,queue_length,arrival_hour,vessel_type,is_monsoon_season,day_of_week,delay_minutes,congestion_label,congestion_level,confidence_score
21,0.5483,5.14,24.21,1,2,0,0,3,247.88,1,1,0.6077
38,0.22,7.22,28.96,6,3,0,1,4,323.12,1,2,0.681
45,0.1007,12.94,12.22,5,5,1,0,2,216.86,0,1,0.6226
33,0.7886,4.28,24.18,10,16,1,1,4,341.67,1,2,0.6991
13,0.1744,5.91,31.32,14,7,1,0,6,257.53,1,1,0.6171
17,0.6388,9.89,22.31,1,17,1,0,3,179.25,0,1,0.6592
10,0.8774,5.43,32.18,5,15,1,0,2,234.78,0,1,0.6051
10,0.2774,12.18,23.05,12,20,0,0,2,206.54,0,1,0.6326
24,0.6655,18.54,18.34,7,5,0,0,1,250.9,1,1,0.6106
7,0.1669,15.21,17.14,12,23,0,0,5,202.89,0,1,0.6362
21,0.6132,13.66,21.44,0,18,0,0,3,182.06,0,1,0.6565
16,0.2393,12.07,5.92,3,20,2,0,0,173.99,0,1,0.6644
49,0.7256,10.27,31.74,0,7,1,1,5,326.51,1,2,0.6844
5,0.356,4.54,38.8,1,3,1,0,3,203.57,0,1,0.6355
21,0.4939,18.0,19.19,0,8,2,0,0,189.9,0,1,0.6489
7,0.6095,5.72,6.84,5,7,2,0,5,243.31,1,1,0.6032
30,0.2456,2.73,44.47,10,20,1,0,6,302.61,1,2,0.661
19,0.7304,15.25,15.55,5,18,2,0,1,246.4,1,1,0.6062
40,0.3572,4.34,10.06,0,0,0,0,3,199.32,0,1,0.6397
36,0.663,8.07,19.79,3,20,2,1,5,347.0,1,2,0.7043
36,0.2345,1.54,34.54,13,20,0,1,1,341.48,1,2,0.6989
8,0.6849,3.6,16.76,13,3,1,0,0,272.82,1,1,0.632
22,0.209,4.29,27.99,13,9,0,0,4,261.74,1,1,0.6212
23,0.4616,2.03,21.62,3,7,2,0,6,278.86,1,1,0.6379
47,0.3101,13.48,9.71,7,2,0,1,3,311.54,1,2,0.6698
39,0.7361,16.9,18.21,5,11,1,0,2,231.95,0,1,0.6078
44,0.3227,8.09,33.99,1,8,1,0,2,233.66,0,1,0.6062
18,0.8495,17.62,29.48,4,2,1,0,1,241.57,1,1,0.6015
37,0.858,5.05,9.79,3,3,1,0,6,301.32,1,2,0.6598
18,0.267,7.18,11.53,9,5,1,0,4,208.64,0,1,0.6306
38,0.6218,3.86,30.63,3,8,1,0,2,258.71,1,1,0.6182
8,0.1746,12.79,37.54,11,1,0,0,2,239.03,0,1,0.6009
28,0.4328,8.98,18.98,7,1,0,0,3,270.8,1,1,0.63
33,0.7063,12.65,28.81,4,17,0,0,2,251.33,1,1,0.611
23,0.6605,15.47,11.83,2,20,2,0,6,244.56,1,1,0.6044
10,0.631,11.37,17.46,9,21,1,1,6,268.27,1,1,0.6276
37,0.3402,12.92,5.81,11,2,0,0,0,258.63,1,1,0.6182
44,0.4213,18.77,35.73,14,2,1,0,1,318.19,1,2,0.6762
23,0.1875,6.68,21.04,3,17,1,0,6,202.22,0,1,0.6368
5,0.7112,7.82,37.65,0,5,0,1,5,298.73,1,1,0.6573
9,0.5283,14.64,33.33,5,0,1,0,2,186.07,0,1,0.6526
31,0.7025,12.61,38.15,10,14,0,1,3,343.17,1,2,0.7006
20,0.3116,4.39,16.43,12,10,1,0,5,256.18,1,1,0.6158
10,0.3758,8.15,12.4,14,9,1,1,0,246.73,1,1,0.6066
44,0.3841,9.89,43.88,9,3,0,1,5,404.01,1,2,0.7599
17,0.1219,8.97,33.69,3,13,2,0,2,200.51,0,1,0.6385
39,0.3899,4.39,38.36,5,1,0,0,1,313.18,1,2,0.6713
23,0.7828,18.56,5.53,1,12,0,0,1,179.74,0,1,0.6588
16,0.8627,15.48,19.18,4,15,2,0,6,278.61,1,1,0.6376
20,0.5405,10.15,34.71,10,11,0,0,1,260.47,1,1,0.62
47,0.4872,13.92,8.12,8,21,0,0,2,253.34,1,1,0.613
14,0.1262,18.05,27.69,7,4,0,0,0,186.49,0,1,0.6522
29,0.8473,3.59,22.16,2,18,1,0,6,277.92,1,1,0.637
24,0.1111,5.76,5.7,0,2,0,0,4,180.0,0,1,0.6585
35,0.903,11.31,14.44,9,20,1,1,5,346.42,1,2,0.7038
8,0.5158,16.18,16.39,2,19,0,0,6,167.37,0,1,0.6708
48,0.3906,1.69,9.47,7,20,0,1,1,312.67,1,2,0.6708
27,0.8856,19.7,30.26,10,1,1,0,0,293.95,1,1,0.6526
6,0.1207,9.64,14.7,2,16,0,0,3,119.61,0,0,0.7174
26,0.5942,7.83,16.1,4,20,1,0,3,211.77,0,1,0.6275
41,0.5666,6.56,40.93,1,10,1,0,0,253.92,1,1,0.6136
12,0.2864,4.31,23.68,14,0,2,0,3,289.23,1,1,0.648
11,0.4646,16.04,20.69,0,18,0,0,3,151.85,0,1,0.6859
18,0.6544,19.15,33.95,10,7,1,0,1,232.31,0,1,0.6075
7,0.7181,8.86,41.38,9,10,0,0,2,260.95,1,1,0.6204
20,0.1006,19.1,6.0,14,7,2,0,2,202.64,0,1,0.6364
23,0.8963,16.65,22.93,13,16,2,0,2,313.36,1,2,0.6715
22,0.2398,10.14,29.43,4,19,2,0,2,220.55,0,1,0.619
20,0.2985,13.81,17.74,4,5,0,0,0,195.88,0,1,0.643
12,0.324,9.26,35.9,5,6,0,0,6,229.56,0,1,0.6102
37,0.1321,11.62,43.86,1,20,1,1,1,239.8,0,1,0.6002
16,0.2046,2.1,42.74,8,12,0,1,0,295.88,1,1,0.6545
15,0.9384,14.23,15.64,1,6,1,0,5,203.0,0,1,0.6361
9,0.3679,2.0,14.05,1,10,0,0,5,186.46,0,1,0.6522
31,0.198,16.52,43.3,11,9,1,0,3,228.18,0,1,0.6115
16,0.1909,16.67,23.35,14,7,2,0,1,240.81,1,1,0.6008
21,0.7115,5.5,13.33,4,9,0,1,4,278.64,1,1,0.6377
10,0.8264,7.15,33.28,8,21,1,0,2,251.75,1,1,0.6115
37,0.3184,10.14,16.38,3,10,0,0,5,239.8,0,1,0.6002
9,0.1178,12.34,15.69,5,19,0,0,5,164.77,0,1,0.6733
32,0.2896,6.46,40.17,1,16,0,0,3,234.17,0,1,0.6057
18,0.148,12.26,11.5,13,10,0,0,2,202.21,0,1,0.6368
9,0.1879,6.66,7.58,12,15,0,0,2,199.19,0,1,0.6398
37,0.4668,2.05,15.77,3,4,1,0,2,260.17,1,1,0.6197
45,0.2954,1.05,29.28,14,9,1,0,6,347.75,1,2,0.7051
23,0.5386,2.92,9.92,11,19,0,0,5,296.2,1,1,0.6548
26,0.3155,16.05,23.86,8,4,2,0,4,264.07,1,1,0.6235
9,0.8995,19.27,30.09,14,19,2,0,3,298.21,1,1,0.6568
6,0.8701,9.11,38.95,1,8,1,0,2,213.97,0,1,0.6254
34,0.5818,10.74,14.19,0,2,1,0,2,215.95,0,1,0.6234
43,0.4013,3.79,37.69,3,2,0,0,1,304.79,1,2,0.6632
8,0.424,11.47,14.4,14,9,1,0,2,214.73,0,1,0.6246
37,0.4501,3.75,32.07,3,6,2,0,1,289.81,1,1,0.6486
17,0.7184,12.61,22.23,0,1,0,0,3,219.51,0,1,0.62
24,0.4839,18.73,9.59,3,7,1,0,3,148.65,0,0,0.6891
11,0.8282,4.72,33.57,14,11,0,0,3,317.17,1,2,0.6752
19,0.9025,15.53,13.71,2,21,1,0,1,186.51,0,1,0.6522
27,0.3856,1.45,12.06,12,8,0,0,5,292.27,1,1,0.651
18,0.5766,8.13,19.33,1,10,1,0,5,199.25,0,1,0.6397
27,0.1808,3.1,31.13,12,18,1,0,6,278.7,1,1,0.6377
23,0.2704,7.7,14.36,9,19,0,1,4,258.97,1,1,0.6185
33,0.4514,4.3,12.35,14,22,0,0,6,320.3,1,2,0.6783
24,0.2753,8.09,5.4,3,16,2,0,4,202.44,0,1,0.6366
33,0.8451,8.93,23.87,7,12,1,0,6,301.48,1,2,0.6599
28,0.2345,6.71,22.15,6,0,1,0,5,227.56,0,1,0.6121
22,0.4873,13.48,14.35,8,0,1,0,6,215.3,0,1,0.6241
14,0.6148,18.46,7.15,7,7,2,0,5,230.05,0,1,0.6097
45,0.6881,8.61,22.17,0,12,0,0,2,257.1,1,1,0.6167
12,0.4256,4.65,36.53,11,5,2,0,3,328.83,1,2,0.6866
30,0.8387,6.14,33.61,1,2,0,0,5,317.19,1,2,0.6753
33,0.5831,17.23,39.43,11,15,0,0,0,286.09,1,1,0.6449
14,0.4736,11.86,5.38,1,9,1,0,5,142.52,0,0,0.695
21,0.1572,9.65,43.66,11,6,2,0,2,272.25,1,1,0.6314
6,0.495,3.84,18.66,7,21,0,0,5,241.54,1,1,0.6015
10,0.7976,9.54,44.62,11,20,1,0,4,272.54,1,1,0.6317
9,0.6224,6.29,15.1,3,2,1,0,4,207.56,0,1,0.6316
32,0.8073,18.92,23.86,8,13,0,0,6,291.9,1,1,0.6506
45,0.5199,17.8,19.16,1,15,2,0,3,240.99,1,1,0.601
9,0.2007,2.59,19.23,13,3,1,0,1,236.01,0,1,0.6039
22,0.1116,10.82,38.69,3,12,2,1,2,259.34,1,1,0.6189
30,0.3577,5.28,34.86,12,0,1,1,1,327.03,1,2,0.6849
24,0.6933,8.8,44.69,12,4,0,0,4,354.91,1,2,0.712
45,0.7717,17.66,29.54,14,17,1,0,6,341.26,1,2,0.6987
31,0.3514,11.02,23.53,14,11,1,0,3,255.58,1,1,0.6152
16,0.5213,7.35,8.6,0,10,1,0,4,155.77,0,1,0.6821
11,0.458,4.95,44.86,2,8,0,0,3,214.93,0,1,0.6244
7,0.4489,16.21,27.06,5,6,1,0,5,185.55,0,1,0.6531
14,0.2966,12.87,33.02,8,13,2,0,0,233.94,0,1,0.6059
38,0.2159,9.89,21.27,10,23,1,0,1,227.38,0,1,0.6123
29,0.2672,5.13,26.91,0,2,0,0,2,220.85,0,1,0.6187
39,0.147,7.35,42.7,14,15,2,0,3,346.88,1,2,0.7042
20,0.2684,19.24,11.66,4,6,1,0,5,149.61,0,0,0.6881
6,0.1078,10.88,16.69,11,0,1,1,5,216.71,0,1,0.6227
28,0.6332,8.61,11.08,1,5,0,1,6,300.88,1,2,0.6594
14,0.3689,10.91,36.69,6,5,1,0,6,250.34,1,1,0.6101
42,0.9272,15.8,7.48,3,9,2,0,0,275.85,1,1,0.6349
26,0.2647,7.46,8.27,4,11,0,0,5,205.0,0,1,0.6341
30,0.394,4.4,16.94,7,21,0,1,5,308.66,1,2,0.6669
47,0.4042,12.11,25.57,1,18,0,0,0,236.21,0,1,0.6037
43,0.1072,13.64,21.25,2,5,0,0,1,212.03,0,1,0.6273
31,0.8133,14.54,6.79,10,13,1,0,5,276.65,1,1,0.6357
33,0.1272,17.76,43.3,4,2,0,1,3,269.67,1,1,0.6289
42,0.8992,8.05,43.11,9,9,0,1,2,399.71,1,2,0.7557
24,0.8583,2.43,16.17,3,8,2,0,2,288.5,1,1,0.6473
31,0.5552,19.21,34.26,4,22,1,1,2,246.25,1,1,0.6061
45,0.5621,9.27,28.14,2,19,0,0,4,268.3,1,1,0.6276
24,0.6557,12.84,14.5,12,18,1,0,6,264.82,1,1,0.6242
48,0.429,13.66,15.49,11,21,0,0,4,284.24,1,1,0.6431
23,0.6501,11.38,24.65,8,14,0,0,3,255.17,1,1,0.6148
24,0.1381,4.9,21.77,7,8,1,0,6,218.01,0,1,0.6214
39,0.1459,15.35,16.65,13,18,1,1,5,283.53,1,1,0.6424
6,0.4886,16.27,37.3,5,7,2,0,5,248.33,1,1,0.6081
34,0.5672,11.51,24.26,14,21,1,1,6,344.88,1,2,0.7023
38,0.8546,10.28,31.19,13,3,2,0,2,404.74,1,2,0.7606
26,0.189,3.16,12.57,0,4,2,0,0,233.74,0,1,0.6061
7,0.7993,2.6,26.34,3,18,1,0,5,245.97,1,1,0.6058
10,0.2785,7.45,17.72,6,13,2,1,2,247.06,1,1,0.6069
19,0.435,6.91,26.06,9,17,1,0,3,225.22,0,1,0.6144
31,0.3691,19.12,36.23,4,18,0,0,2,213.51,0,1,0.6258
14,0.4401,15.89,35.76,3,5,0,0,1,206.58,0,1,0.6326
13,0.2279,13.54,19.17,8,4,0,0,2,206.23,0,1,0.6329
37,0.528,10.84,32.77,7,10,2,0,5,323.97,1,2,0.6819
36,0.7814,4.18,42.65,14,23,1,0,6,381.19,1,2,0.7377
10,0.4753,19.59,30.03,2,4,1,0,5,197.64,0,1,0.6413
45,0.517,8.13,10.94,13,7,0,0,0,297.98,1,1,0.6565
40,0.8215,3.03,32.19,5,4,1,0,3,342.12,1,2,0.6996
6,0.7001,10.38,9.2,11,10,0,0,6,249.19,1,1,0.609
33,0.5169,17.61,39.88,13,12,2,1,6,384.21,1,2,0.7406
8,0.319,17.86,25.67,13,5,2,0,6,284.7,1,1,0.6436
5,0.8522,1.21,20.41,11,4,1,0,3,287.68,1,1,0.6465
23,0.5905,17.84,7.28,3,17,0,0,0,172.81,0,1,0.6655
30,0.288,6.16,20.23,6,9,0,1,3,274.51,1,1,0.6336
29,0.3288,1.74,41.13,0,15,0,0,2,231.37,0,1,0.6084
14,0.7827,17.11,5.84,0,21,0,1,3,194.64,0,1,0.6442
19,0.1375,17.41,23.99,13,13,2,1,2,275.11,1,1,0.6342
26,0.9433,12.33,42.25,14,22,0,0,3,340.46,1,2,0.698
25,0.2108,11.91,20.79,11,14,1,0,5,227.49,0,1,0.6122
26,0.7767,16.45,22.13,11,2,1,0,2,275.47,1,1,0.6346
40,0.4356,15.94,28.14,5,2,1,0,2,255.75,1,1,0.6154
38,0.5184,17.91,23.52,9,11,0,0,5,276.58,1,1,0.6357
34,0.8486,11.5,11.74,10,22,2,1,0,352.34,1,2,0.7095
29,0.451,19.39,5.74,12,14,1,0,0,210.88,0,1,0.6284
49,0.5569,19.93,29.39,12,10,1,0,5,300.99,1,2,0.6595
32,0.1419,3.21,41.83,13,9,0,0,4,305.72,1,2,0.6641
5,0.102,17.14,9.25,6,19,2,0,0,127.89,0,0,0.7093
49,0.3081,10.5,13.44,12,14,0,0,2,276.87,1,1,0.6359
8,0.6785,8.36,19.81,8,17,1,0,6,227.98,0,1,0.6117
11,0.2031,12.65,37.35,14,13,1,0,2,215.29,0,1,0.6241
13,0.1967,2.06,15.77,6,5,0,0,3,216.43,0,1,0.623
40,0.4493,10.62,40.28,8,13,0,0,3,287.94,1,1,0.6467
23,0.6507,17.55,7.2,9,15,2,1,4,284.47,1,1,0.6434
5,0.7053,5.06,42.64,13,1,0,0,2,331.7,1,2,0.6894
14,0.2517,9.1,27.43,8,18,1,0,4,189.44,0,1,0.6493
40,0.1676,18.85,31.35,13,4,1,0,2,271.86,1,1,0.6311
13,0.8993,9.14,19.71,13,10,0,0,0,293.87,1,1,0.6525
49,0.3216,7.81,36.28,7,10,0,0,3,289.66,1,1,0.6484
46,0.8253,9.37,11.66,6,20,0,0,5,319.44,1,2,0.6775
36,0.834,10.87,6.96,11,18,1,0,5,311.85,1,2,0.6701
36,0.7566,13.01,20.82,2,17,1,1,6,300.94,1,2,0.6594
10,0.2435,16.21,39.15,10,7,2,0,4,242.58,1,1,0.6025
42,0.7985,9.59,35.2,13,22,1,0,1,344.52,1,2,0.7019
21,0.7539,16.53,25.69,2,11,2,0,5,269.08,1,1,0.6283
14,0.6072,11.14,27.89,10,8,0,0,6,269.71,1,1,0.629
31,0.3866,7.43,10.2,4,2,1,0,2,222.26,0,1,0.6173
39,0.3231,13.5,38.63,6,5,0,0,0,282.76,1,1,0.6417
25,0.2036,14.64,36.48,12,20,0,0,1,239.85,0,1,0.6001
29,0.5333,11.6,31.26,11,20,1,0,0,265.14,1,1,0.6245
32,0.5975,2.08,23.65,9,23,1,0,0,279.37,1,1,0.6384
19,0.4054,4.23,43.58,6,0,0,0,2,257.54,1,1,0.6171
8,0.5041,6.42,40.16,0,16,1,0,0,175.48,0,1,0.6629
33,0.409,6.37,30.78,7,2,1,0,4,278.29,1,1,0.6373
13,0.6449,13.79,19.87,0,17,2,0,1,205.49,0,1,0.6337
31,0.8661,1.35,29.72,12,17,0,0,0,352.12,1,2,0.7093
30,0.2393,15.36,28.02,13,1,0,0,5,309.56,1,2,0.6678
23,0.4242,6.04,20.77,10,3,1,0,5,288.42,1,1,0.6472
32,0.2197,6.89,17.27,3,0,1,0,0,182.96,0,1,0.6556
21,0.6312,11.03,21.28,1,9,1,1,3,226.02,0,1,0.6136
47,0.7195,5.1,27.96,4,4,1,0,3,320.61,1,2,0.6786
45,0.8921,17.8,22.13,5,4,2,0,4,332.01,1,2,0.6897
46,0.337,2.62,15.54,3,8,1,0,5,261.99,1,1,0.6214
24,0.9077,9.44,35.44,13,13,1,0,3,311.67,1,2,0.6699
49,0.1538,17.14,26.26,11,20,1,0,0,242.3,1,1,0.6022
44,0.6126,12.7,7.71,12,12,2,0,5,329.06,1,2,0.6868
43,0.1486,6.55,19.73,3,12,0,0,0,215.55,0,1,0.6238
27,0.8597,8.99,40.4,6,23,1,0,1,283.95,1,1,0.6429
36,0.5503,14.43,35.21,10,0,1,0,5,299.37,1,1,0.6579
37,0.6689,19.49,17.93,3,16,0,0,3,211.14,0,1,0.6281
9,0.8068,17.97,42.53,1,19,1,0,2,185.11,0,1,0.6535
47,0.2278,7.51,8.06,3,7,0,0,3,223.18,0,1,0.6164
38,0.1328,19.97,43.45,6,2,0,1,0,300.38,1,2,0.6589
44,0.847,1.07,14.83,0,16,2,0,1,314.32,1,2,0.6725
15,0.3677,1.52,5.36,14,11,0,0,3,250.64,1,1,0.6104
7,0.2096,16.65,22.35,3,17,1,0,1,109.56,0,0,0.7272
37,0.4982,4.79,19.36,5,13,0,0,3,261.75,1,1,0.6212
15,0.6086,2.15,26.56,7,10,1,0,4,244.25,1,1,0.6041
20,0.1263,5.51,36.87,7,15,0,0,0,218.71,0,1,0.6208
22,0.3337,9.1,38.7,12,3,1,0,0,286.11,1,1,0.645
34,0.1279,14.88,21.05,8,17,2,1,2,274.24,1,1,0.6334
14,0.4573,12.86,22.19,4,6,0,0,0,184.27,0,1,0.6543
22,0.8608,5.51,10.93,13,10,0,1,2,335.25,1,2,0.6929
42,0.9353,10.56,6.9,1,15,1,0,0,229.92,0,1,0.6098
23,0.6415,18.6,30.65,2,15,0,1,6,267.41,1,1,0.6267
40,0.2374,16.49,7.58,1,2,0,0,3,195.8,0,1,0.6431
17,0.87,7.14,34.35,8,22,0,1,3,333.26,1,2,0.6909
7,0.5388,19.66,26.56,5,23,1,0,4,144.86,0,0,0.6928
14,0.2307,14.46,12.94,13,8,2,1,3,266.0,1,1,0.6254
42,0.8835,2.19,26.58,10,7,1,0,6,369.1,1,2,0.7259
5,0.7438,1.67,12.32,11,6,1,0,1,239.55,0,1,0.6004
31,0.7219,4.2,22.55,0,16,0,0,6,274.74,1,1,0.6339
12,0.7028,14.83,36.98,2,10,2,0,3,230.21,0,1,0.6095
46,0.2703,4.49,23.48,6,3,0,0,2,291.05,1,1,0.6498
21,0.2794,10.72,10.95,6,3,2,1,5,308.15,1,2,0.6664
13,0.685,2.77,33.95,4,4,0,0,4,279.38,1,1,0.6384
10,0.2868,18.5,12.47,2,7,2,1,5,214.76,0,1,0.6246
47,0.4729,7.54,34.54,12,9,1,1,5,384.03,1,2,0.7404
29,0.7647,18.25,24.17,14,16,0,0,1,285.49,1,1,0.6444
43,0.7664,18.95,23.15,6,5,2,0,6,346.77,1,2,0.7041
32,0.4853,1.12,39.06,4,8,0,0,1,272.38,1,1,0.6316
37,0.7734,9.82,33.34,5,9,1,0,0,280.33,1,1,0.6393
41,0.8128,1.47,6.32,2,7,2,0,6,324.77,1,2,0.6826
13,0.6566,18.27,16.85,5,14,0,0,2,186.71,0,1,0.652
22,0.2942,10.85,39.84,6,17,0,0,5,252.91,1,1,0.6126
25,0.3329,2.42,5.73,13,22,1,0,3,238.19,0,1,0.6018
6,0.3676,3.1,26.81,7,4,1,0,3,230.77,0,1,0.609
47,0.1993,8.29,34.11,1,17,2,0,6,290.75,1,1,0.6495
42,0.3322,18.86,29.87,1,0,1,1,0,224.77,0,1,0.6148
44,0.2781,14.17,35.42,13,1,0,0,3,324.44,1,2,0.6823
40,0.487,17.48,34.03,5,9,2,0,6,306.5,1,2,0.6648
47,0.8722,7.96,32.68,7,5,2,0,1,393.64,1,2,0.7498
41,0.1888,1.82,37.86,4,23,0,0,3,270.83,1,1,0.6301
19,0.7122,19.51,30.83,13,18,0,0,5,290.24,1,1,0.649
32,0.6842,1.33,21.1,0,20,1,0,3,233.16,0,1,0.6067
22,0.1814,19.01,23.88,10,10,2,0,1,221.85,0,1,0.6177
38,0.8842,8.0,33.67,0,17,0,1,2,326.79,1,2,0.6846
26,0.5832,1.19,40.05,9,15,2,1,5,411.67,1,2,0.7674
15,0.4092,14.09,15.89,8,7,2,0,2,222.43,0,1,0.6171
17,0.7431,19.63,18.68,3,3,0,0,1,218.57,0,1,0.6209
8,0.3188,19.35,42.23,11,10,1,0,1,194.4,0,1,0.6445
26,0.6895,4.06,28.14,9,9,0,0,5,317.06,1,2,0.6751
11,0.1338,4.44,12.16,0,15,0,0,4,132.51,0,0,0.7048
47,0.8135,11.75,31.55,10,11,1,0,4,320.19,1,2,0.6782
28,0.4809,13.11,44.63,7,21,1,0,3,243.58,1,1,0.6035
8,0.6412,15.05,37.94,1,2,1,1,5,265.77,1,1,0.6251
32,0.2881,4.44,34.83,11,10,2,0,5,334.52,1,2,0.6922
19,0.6755,19.22,13.32,1,23,0,0,6,182.68,0,1,0.6559
5,0.7564,13.14,40.05,0,15,1,0,6,216.45,0,1,0.623
7,0.5022,17.09,26.03,0,23,2,0,3,177.62,0,1,0.6608
18,0.6251,11.26,40.57,8,2,0,1,4,332.38,1,2,0.6901
42,0.4879,8.87,18.19,12,9,1,1,6,348.07,1,2,0.7054
5,0.86,19.57,7.48,0,20,1,0,3,118.77,0,0,0.7182
42,0.5232,12.06,24.04,5,15,2,0,2,289.5,1,1,0.6483
42,0.8155,17.47,15.79,11,6,1,0,2,279.14,1,1,0.6382
25,0.7811,19.11,33.61,6,14,1,0,6,253.67,1,1,0.6133
33,0.4489,13.83,43.28,3,14,2,1,0,310.71,1,2,0.6689
9,0.2956,11.43,32.64,4,9,0,0,4,174.26,0,1,0.6641
14,0.4452,1.07,40.48,3,2,1,0,2,257.28,1,1,0.6169
32,0.8023,1.76,23.12,3,5,1,0,6,321.22,1,2,0.6792
25,0.2935,4.82,35.87,9,17,0,0,0,254.81,1,1,0.6144
11,0.5458,4.53,38.72,14,21,1,0,1,277.81,1,1,0.6369
7,0.7852,5.84,33.44,14,4,0,0,6,350.24,1,2,0.7075
49,0.4005,6.79,25.31,0,15,2,0,5,293.24,1,1,0.6519
24,0.6459,7.84,30.03,5,12,2,0,2,280.31,1,1,0.6393
23,0.3088,8.99,33.02,13,2,0,0,0,286.65,1,1,0.6455
39,0.1929,2.88,15.12,9,14,0,1,3,290.68,1,1,0.6494
8,0.7752,1.8,37.38,13,22,1,1,6,363.16,1,2,0.7201
9,0.1841,13.8,43.01,9,19,0,0,5,230.79,0,1,0.609
5,0.3307,11.21,23.61,6,5,1,1,0,228.37,0,1,0.6113
8,0.8268,9.44,33.04,6,21,0,1,2,290.72,1,1,0.6495
16,0.3945,13.05,34.48,7,3,0,0,3,251.95,1,1,0.6116
31,0.9271,16.73,31.49,6,14,0,0,6,297.64,1,1,0.6562
46,0.9328,9.13,26.88,5,17,0,0,3,311.34,1,2,0.6696
27,0.328,13.18,40.27,11,8,1,0,0,248.87,1,1,0.6086
29,0.1348,19.12,22.96,14,19,1,0,6,235.3,0,1,0.6046
25,0.6993,16.95,7.44,7,3,1,0,0,223.06,0,1,0.6165
28,0.4833,9.09,38.78,2,15,1,1,2,263.55,1,1,0.623
29,0.1856,13.25,31.96,8,17,1,0,3,216.87,0,1,0.6226
49,0.7014,4.36,38.97,2,4,0,0,4,338.82,1,2,0.6964
36,0.1265,11.65,10.54,3,12,0,0,6,198.54,0,1,0.6404
36,0.8397,19.65,6.23,12,5,0,0,0,303.57,1,2,0.662
9,0.2179,10.85,42.37,9,21,1,0,4,198.82,0,1,0.6402
40,0.2082,18.63,10.91,13,18,1,0,6,241.37,1,1,0.6013
46,0.2493,8.74,37.39,5,11,1,0,4,256.34,1,1,0.6159
46,0.9162,19.98,37.93,11,14,1,1,6,385.07,1,2,0.7414
43,0.6892,12.01,33.35,13,8,0,0,6,356.62,1,2,0.7137
20,0.7812,1.8,10.25,11,6,2,0,3,313.58,1,2,0.6717
37,0.438,12.15,31.7,7,13,2,0,2,285.42,1,1,0.6443
25,0.3859,6.22,40.56,2,18,0,0,4,230.03,0,1,0.6097
13,0.2993,1.62,22.02,12,19,1,0,2,233.32,0,1,0.6065
10,0.5086,16.6,21.54,9,15,1,0,0,183.28,0,1,0.6553
49,0.5691,6.24,22.71,5,22,1,1,3,320.25,1,2,0.6782
39,0.637,16.13,8.29,4,23,2,0,1,250.89,1,1,0.6106
43,0.3186,6.48,40.68,4,21,1,0,3,254.55,1,1,0.6142
26,0.9064,4.69,39.77,4,3,1,0,1,312.23,1,2,0.6704
45,0.2443,19.5,44.92,8,11,1,0,5,274.43,1,1,0.6336
9,0.9208,7.87,28.41,12,17,0,1,6,357.28,1,2,0.7143
46,0.1126,12.43,35.05,6,7,0,0,0,243.6,1,1,0.6035
27,0.509,12.59,13.11,11,16,0,0,2,244.48,1,1,0.6044
21,0.3834,11.65,31.7,8,23,0,1,0,267.42,1,1,0.6267
16,0.4818,18.38,30.99,14,2,2,0,3,293.29,1,1,0.652
27,0.5851,13.81,41.05,8,3,1,0,1,290.85,1,1,0.6496
20,0.4703,8.67,38.23,12,9,2,0,5,338.6,1,2,0.6961
7,0.4526,17.39,42.54,13,15,2,0,1,268.48,1,1,0.6278
34,0.7228,4.44,39.75,5,19,2,0,3,332.1,1,2,0.6898
26,0.683,11.34,39.75,13,1,0,0,3,342.83,1,2,0.7003
13,0.8083,19.06,7.55,5,11,1,1,6,222.32,0,1,0.6172
33,0.3125,12.88,38.84,3,15,0,0,6,250.43,1,1,0.6102
41,0.6181,16.52,29.3,7,9,2,0,0,290.51,1,1,0.6492
27,0.5974,13.42,20.22,13,4,2,0,4,332.35,1,2,0.69
17,0.4143,16.95,7.26,1,11,0,0,1,127.95,0,0,0.7093
36,0.5131,18.95,32.11,4,2,0,0,3,257.9,1,1,0.6175
27,0.3667,6.19,18.13,0,11,1,0,6,193.61,0,1,0.6452
49,0.2206,4.22,23.71,9,0,0,0,6,319.49,1,2,0.6775
21,0.2817,10.2,32.27,13,1,2,0,0,317.79,1,2,0.6758
44,0.1897,14.34,41.47,1,10,2,0,4,248.73,1,1,0.6085
25,0.6806,5.32,38.02,0,11,1,1,6,298.24,1,1,0.6568
6,0.6616,1.08,23.02,5,6,1,0,2,222.49,0,1,0.6171
41,0.908,7.52,20.51,1,0,1,0,3,257.27,1,1,0.6168
10,0.7202,19.41,14.59,11,12,0,0,4,206.12,0,1,0.633
48,0.1442,14.2,19.9,3,12,2,0,2,229.88,0,1,0.6099
22,0.8516,8.63,9.44,12,1,2,0,6,361.04,1,2,0.718
34,0.8333,4.66,43.84,4,9,0,0,5,349.59,1,2,0.7069
26,0.4768,7.77,27.96,6,22,0,0,6,266.52,1,1,0.6259
37,0.598,4.23,10.11,9,0,0,0,2,278.2,1,1,0.6372
34,0.9297,3.02,19.11,0,6,2,0,6,326.58,1,2,0.6844
21,0.5525,18.23,26.88,11,12,0,0,0,238.73,0,1,0.6012
47,0.8695,19.96,26.32,10,23,1,0,1,300.41,1,2,0.6589
36,0.1706,4.12,6.42,4,1,0,0,3,234.44,0,1,0.6054
